id,label,modularity_class,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,pageranks,clustering,triangles
n225,informative,6,4.0,0.3405088062622309,0.372765006385698,0.0,0.12934595515428127,0.0015907480684449959,1.0,171
n226,interviews,6,4.0,0.3405088062622309,0.372765006385698,0.0,0.12934595515428127,0.0015907480684449959,1.0,171
n227,preview,6,4.0,0.3405088062622309,0.372765006385698,0.0,0.12934595515428127,0.0015907480684449959,1.0,171
n228,solid,6,4.0,0.3405088062622309,0.372765006385698,0.0,0.12934595515428127,0.0015907480684449959,1.0,171
n229,countries,6,4.0,0.3558282208588957,0.39112388250319474,0.0,0.14047395971220125,0.0015711897747972341,1.0,171
n230,customization,6,4.0,0.3558282208588957,0.39112388250319474,0.0,0.14047395971220125,0.0015711897747972341,1.0,171
n231,individuals,6,4.0,0.3558282208588957,0.39112388250319474,0.0,0.14047395971220125,0.0015711897747972341,1.0,171
n232,ideas,6,4.0,0.3558282208588957,0.39112388250319474,0.0,0.14047395971220125,0.0015711897747972341,1.0,171
n233,manufacturing,6,4.0,0.3558282208588957,0.39112388250319474,0.0,0.14047395971220125,0.0015711897747972341,1.0,171
n234,developing,6,4.0,0.3558282208588957,0.39112388250319474,0.0,0.14047395971220125,0.0015711897747972341,1.0,171
n235,demand,6,4.0,0.3558282208588957,0.39112388250319474,0.0,0.14047395971220125,0.0015711897747972341,1.0,171
n236,education,6,4.0,0.39695817490494295,0.44332694763729397,0.01441351527420538,0.2325476628249866,0.0029892589296018823,0.4879089615931721,343
n237,addition,6,4.0,0.3558282208588957,0.39112388250319474,0.0,0.14047395971220125,0.0015711897747972341,1.0,171
n238,capabilities,6,4.0,0.3558282208588957,0.39112388250319474,0.0,0.14047395971220125,0.0015711897747972341,1.0,171
n239,development,6,4.0,0.4090909090909091,0.4659961685823772,0.012370252566654123,0.36512921023326356,0.003953014289718679,0.35988819007686934,515
n240,finally,6,4.0,0.3558282208588957,0.39112388250319474,0.0,0.14047395971220125,0.0015711897747972341,1.0,171
n241,overview,6,4.0,0.3558282208588957,0.39112388250319474,0.0,0.14047395971220125,0.0015711897747972341,1.0,171
n242,iot,10,4.0,0.38752783964365256,0.455779054916988,0.011469838959811548,0.44748078894210996,0.004628182937020293,0.325,676
n243,devices,10,3.0,0.4237012987012987,0.47254150702426745,0.016132015456308706,0.38496357523628777,0.0036574395940531046,0.3976470588235294,507
n244,embedded,10,4.0,0.3314285714285714,0.3654214559386994,0.0,0.16025400336180412,0.0015175019279737604,1.0,171
n245,internet of things,10,3.0,0.4423728813559322,0.5121328224776504,0.053850605251455866,0.582975375060602,0.006141261220404586,0.23336006415396954,873
n246,hardware,10,4.0,0.3314285714285714,0.3654214559386994,0.0,0.16025400336180412,0.0015175019279737604,1.0,171
n247,interface,10,4.0,0.375,0.4209770114942551,0.0020100612903306593,0.2667152537340204,0.002450753152620653,0.6325757575757576,334
n248,society,10,4.0,0.3314285714285714,0.3654214559386994,0.0,0.16025400336180412,0.0015175019279737604,1.0,171
n249,device,10,4.0,0.3829787234042553,0.4404533844189037,0.005184325530897474,0.36324809633662675,0.003529386975425642,0.429421768707483,505
n250,networking,10,4.0,0.3829787234042553,0.4404533844189037,0.006632235012070193,0.3509479463395016,0.003550382074429118,0.4268707482993197,502
n251,system,10,4.0,0.3895522388059702,0.4402937420178806,0.010716064671882032,0.3144878673914549,0.002682003658344235,0.5180180180180181,345
n252,world,10,4.0,0.3314285714285714,0.3654214559386994,0.0,0.16025400336180412,0.0015175019279737604,1.0,171
n253,internet,10,4.0,0.3829787234042553,0.4404533844189037,0.006632235012070193,0.3509479463395016,0.003550382074429118,0.4268707482993197,502
n254,term,10,4.0,0.3314285714285714,0.3654214559386994,0.0,0.16025400336180412,0.0015175019279737604,1.0,171
n255,components,10,4.0,0.3314285714285714,0.3654214559386994,0.0,0.16025400336180412,0.0015175019279737604,1.0,171
n256,software,10,4.0,0.3895522388059702,0.4402937420178806,0.010716064671882032,0.3144878673914549,0.002682003658344235,0.5180180180180181,345
n257,interactions,10,4.0,0.3314285714285714,0.3654214559386994,0.0,0.16025400336180412,0.0015175019279737604,1.0,171
n258,larger,10,4.0,0.3314285714285714,0.3654214559386994,0.0,0.16025400336180412,0.0015175019279737604,1.0,171
n259,microcontroller,10,4.0,0.3314285714285714,0.3654214559386994,0.0,0.16025400336180412,0.0015175019279737604,1.0,171
n260,servers,10,4.0,0.3314285714285714,0.3654214559386994,0.0,0.16025400336180412,0.0015175019279737604,1.0,171
n261,small,10,4.0,0.3314285714285714,0.3654214559386994,0.0,0.16025400336180412,0.0015175019279737604,1.0,171
n262,augmented reality,10,4.0,0.32321981424148605,0.35887611749680876,0.0,0.13791608874450248,0.0015588112094228842,1.0,171
n263,layer,10,4.0,0.32321981424148605,0.35887611749680876,0.0,0.13791608874450248,0.0015588112094228842,1.0,171
n264,presented,10,4.0,0.32321981424148605,0.35887611749680876,0.0,0.13791608874450248,0.0015588112094228842,1.0,171
n265,technologies,10,4.0,0.32321981424148605,0.35887611749680876,0.0,0.13791608874450248,0.0015588112094228842,1.0,171
n266,feature,10,4.0,0.32321981424148605,0.35887611749680876,0.0,0.13791608874450248,0.0015588112094228842,1.0,171
n267,explained,10,4.0,0.32321981424148605,0.35887611749680876,0.0,0.13791608874450248,0.0015588112094228842,1.0,171
n268,wireless,10,4.0,0.32321981424148605,0.35887611749680876,0.0,0.13791608874450248,0.0015588112094228842,1.0,171
n269,extraction,10,4.0,0.32321981424148605,0.35887611749680876,0.0,0.13791608874450248,0.0015588112094228842,1.0,171
n270,sensor,10,4.0,0.32321981424148605,0.35887611749680876,0.0,0.13791608874450248,0.0015588112094228842,1.0,171
n271,emerging,10,4.0,0.32321981424148605,0.35887611749680876,0.0,0.13791608874450248,0.0015588112094228842,1.0,171
n272,remote,10,4.0,0.32321981424148605,0.35887611749680876,0.0,0.13791608874450248,0.0015588112094228842,1.0,171
n273,sensing,10,4.0,0.32321981424148605,0.35887611749680876,0.0,0.13791608874450248,0.0015588112094228842,1.0,171
n274,details,10,4.0,0.32321981424148605,0.35887611749680876,0.0,0.13791608874450248,0.0015588112094228842,1.0,171
n275,lectures,10,4.0,0.3945578231292517,0.43949553001277286,0.006273122674701594,0.2698470672058204,0.002705136418865533,0.546031746031746,344
n276,services,10,4.0,0.3945578231292517,0.43949553001277286,0.006273122674701594,0.2698470672058204,0.002705136418865533,0.546031746031746,344
n277,service,10,4.0,0.3945578231292517,0.43949553001277286,0.006273122674701594,0.2698470672058204,0.002705136418865533,0.546031746031746,344
n278,raspberry,10,4.0,0.37047551454932576,0.4204980842911896,0.0014737760494146898,0.2880694727580244,0.002658163477289411,0.553968253968254,349
n279,api,10,4.0,0.3627519110493398,0.40006385696041086,0.0,0.1733672463651411,0.0015163694488134255,1.0,171
n280,signals,10,4.0,0.3627519110493398,0.40006385696041086,0.0,0.1733672463651411,0.0015163694488134255,1.0,171
n281,socket,10,4.0,0.3627519110493398,0.40006385696041086,0.0,0.1733672463651411,0.0015163694488134255,1.0,171
n282,protocols,10,4.0,0.3627519110493398,0.40006385696041086,0.0,0.1733672463651411,0.0015163694488134255,1.0,171
n283,present,10,4.0,0.3627519110493398,0.40006385696041086,0.0,0.1733672463651411,0.0015163694488134255,1.0,171
n284,camera,10,4.0,0.3627519110493398,0.40006385696041086,0.0,0.1733672463651411,0.0015163694488134255,1.0,171
n285,pulse,10,4.0,0.3627519110493398,0.40006385696041086,0.0,0.1733672463651411,0.0015163694488134255,1.0,171
n286,width,10,4.0,0.3627519110493398,0.40006385696041086,0.0,0.1733672463651411,0.0015163694488134255,1.0,171
n287,interact,10,4.0,0.3627519110493398,0.40006385696041086,0.0,0.1733672463651411,0.0015163694488134255,1.0,171
n288,network,10,4.0,0.3627519110493398,0.40006385696041086,0.0,0.1733672463651411,0.0015163694488134255,1.0,171
n289,show,10,4.0,0.3627519110493398,0.40006385696041086,0.0,0.1733672463651411,0.0015163694488134255,1.0,171
n290,platform,10,4.0,0.3436471362738644,0.3799489144316748,0.0,0.14852388692412632,0.00153914236718145,1.0,171
n291,solution,10,4.0,0.3436471362738644,0.3799489144316748,0.0,0.14852388692412632,0.00153914236718145,1.0,171
n292,micro,10,4.0,0.3436471362738644,0.3799489144316748,0.0,0.14852388692412632,0.00153914236718145,1.0,171
n293,cloud,10,4.0,0.40215716486902925,0.44875478927203216,0.008951772711607147,0.29668217583675593,0.0028141590448215502,0.49644381223328593,349
n294,connectivity,6,4.0,0.3936651583710407,0.4385376756066432,0.0031044589915367664,0.2633038065969797,0.00271761252152548,0.546031746031746,344
n295,rapid,10,4.0,0.3436471362738644,0.3799489144316748,0.0,0.14852388692412632,0.00153914236718145,1.0,171
n296,bluemix,10,4.0,0.3436471362738644,0.3799489144316748,0.0,0.14852388692412632,0.00153914236718145,1.0,171
n297,ibm,10,4.0,0.3436471362738644,0.3799489144316748,0.0,0.14852388692412632,0.00153914236718145,1.0,171
n298,usb,10,4.0,0.3436471362738644,0.3799489144316748,0.0,0.14852388692412632,0.00153914236718145,1.0,171
n299,cable,10,4.0,0.3436471362738644,0.3799489144316748,0.0,0.14852388692412632,0.00153914236718145,1.0,171
n300,monitor,10,4.0,0.3436471362738644,0.3799489144316748,0.0,0.14852388692412632,0.00153914236718145,1.0,171
n301,sensehat,10,4.0,0.3436471362738644,0.3799489144316748,0.0,0.14852388692412632,0.00153914236718145,1.0,171
n302,required,10,4.0,0.3436471362738644,0.3799489144316748,0.0,0.14852388692412632,0.00153914236718145,1.0,171
n303,resources,10,4.0,0.3436471362738644,0.3799489144316748,0.0,0.14852388692412632,0.00153914236718145,1.0,171
n304,android,6,4.0,0.380466472303207,0.4129948914431697,0.0,0.15246994529388955,0.0015764356972741648,1.0,171
n305,dragonboard,6,4.0,0.380466472303207,0.4129948914431697,0.0,0.15246994529388955,0.0015764356972741648,1.0,171
n306,game,6,4.0,0.4250814332247557,0.4685504469987241,0.013271140194137096,0.31627766162995646,0.0028029897533644686,0.49359886201991465,347
n307,ndk,6,4.0,0.380466472303207,0.4129948914431697,0.0,0.15246994529388955,0.0015764356972741648,1.0,171
n308,board,6,4.0,0.380466472303207,0.4129948914431697,0.0,0.15246994529388955,0.0015764356972741648,1.0,171
n309,lesson,6,4.0,0.380466472303207,0.4129948914431697,0.0,0.15246994529388955,0.0015764356972741648,1.0,171
n310,java,6,4.0,0.380466472303207,0.4129948914431697,0.0,0.15246994529388955,0.0015764356972741648,1.0,171
n311,studio,6,4.0,0.380466472303207,0.4129948914431697,0.0,0.15246994529388955,0.0015764356972741648,1.0,171
n312,walk,6,4.0,0.380466472303207,0.4129948914431697,0.0,0.15246994529388955,0.0015764356972741648,1.0,171
n313,application,6,4.0,0.380466472303207,0.4129948914431697,0.0,0.15246994529388955,0.0015764356972741648,1.0,171
n314,operating,6,4.0,0.380466472303207,0.4129948914431697,0.0,0.15246994529388955,0.0015764356972741648,1.0,171
n315,app,6,4.0,0.380466472303207,0.4129948914431697,0.0,0.15246994529388955,0.0015764356972741648,1.0,171
n316,native,6,4.0,0.380466472303207,0.4129948914431697,0.0,0.15246994529388955,0.0015764356972741648,1.0,171
n317,give,6,4.0,0.380466472303207,0.4129948914431697,0.0,0.15246994529388955,0.0015764356972741648,1.0,171
n318,feel,6,4.0,0.380466472303207,0.4129948914431697,0.0,0.15246994529388955,0.0015764356972741648,1.0,171
n319,acquired,3,3.0,0.38666666666666666,0.41443167305236467,0.0,0.14802359445422875,0.0015432302718375224,1.0,171
n320,billion,3,3.0,0.38666666666666666,0.41443167305236467,0.0,0.14802359445422875,0.0015432302718375224,1.0,171
n321,facial,3,3.0,0.38666666666666666,0.41443167305236467,0.0,0.14802359445422875,0.0015432302718375224,1.0,171
n322,generated,3,3.0,0.38666666666666666,0.41443167305236467,0.0,0.14802359445422875,0.0015432302718375224,1.0,171
n323,predicted,3,3.0,0.38666666666666666,0.41443167305236467,0.0,0.14802359445422875,0.0015432302718375224,1.0,171
n324,connected,3,3.0,0.38666666666666666,0.41443167305236467,0.0,0.14802359445422875,0.0015432302718375224,1.0,171
n325,decisions,3,3.0,0.38666666666666666,0.41443167305236467,0.0,0.14802359445422875,0.0015432302718375224,1.0,171
n326,event,3,3.0,0.38666666666666666,0.41443167305236467,0.0,0.14802359445422875,0.0015432302718375224,1.0,171
n327,analyzing,3,3.0,0.38666666666666666,0.41443167305236467,0.0,0.14802359445422875,0.0015432302718375224,1.0,171
n328,major,7,3.0,0.4488392089423904,0.4984035759897827,0.06625105911109727,0.370443074676666,0.0042391326311707975,0.32644110275689225,521
n329,recognition,3,3.0,0.38666666666666666,0.41443167305236467,0.0,0.14802359445422875,0.0015432302718375224,1.0,171
n330,data,3,3.0,0.42716857610474634,0.4674329501915715,0.011824988869293406,0.3119344284192693,0.0027697843279278263,0.5021337126600285,353
n331,final,3,3.0,0.38666666666666666,0.41443167305236467,0.0,0.14802359445422875,0.0015432302718375224,1.0,171
n332,rapidly,3,3.0,0.38666666666666666,0.41443167305236467,0.0,0.14802359445422875,0.0015432302718375224,1.0,171
n333,quadrotors,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n334,quadrotor,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n335,assignment,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n336,aerial,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n337,controllers,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n338,dimensional,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n339,dynamic,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n340,material,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n341,matlab,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n342,mechanics,4,4.0,0.3425196850393701,0.3898467432950201,0.0064160497669684515,0.1411617455041359,0.0030817793325834007,0.5135135135135135,342
n343,motion,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n344,agile,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n345,autonomously,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n346,operate,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n347,strongly,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n348,threee,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n349,vehicles,4,5.0,0.32044198895027626,0.35450191570881273,0.0,0.07915282680968647,0.0017141766993102388,1.0,171
n350,control,4,4.0,0.3895522388059702,0.446360153256705,0.049584395949911333,0.22171418757040118,0.004500408911910592,0.33376623376623377,514
n351,mobility,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n352,composition,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n353,legged,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n354,bibliography,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n355,bodies,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n356,dynamical,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n357,link,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n358,pqyoc,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n359,physical,7,4.0,0.37339055793991416,0.4173052362707537,0.02478796171741585,0.14352970960231995,0.0032112196261017867,0.4864864864864865,342
n360,https,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n361,org,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n362,www,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n363,animal,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n364,animals,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n365,limbed,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n366,limbs,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n367,put,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n368,runners,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n369,templates,7,5.0,0.31351351351351353,0.34422094508301465,0.0,0.06023623970237754,0.0017903339444086165,1.0,171
n370,cognitive,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081404,0.0016539914157778373,1.0,171
n371,neuroscience,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081404,0.0016539914157778373,1.0,171
n372,approach,9,4.0,0.4090909090909091,0.4532247765006386,0.019320049833830982,0.2568833490001779,0.002880545471868142,0.4907539118065434,345
n373,human,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081404,0.0016539914157778373,1.0,171
n374,brain,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081404,0.0016539914157778373,1.0,171
n375,analytic,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081404,0.0016539914157778373,1.0,171
n376,artificial,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081404,0.0016539914157778373,1.0,171
n377,basis,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081404,0.0016539914157778373,1.0,171
n378,disciplines,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081404,0.0016539914157778373,1.0,171
n379,synthetic,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081404,0.0016539914157778373,1.0,171
n380,interdisciplinary,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081404,0.0016539914157778373,1.0,171
n381,robotics,9,4.0,0.3668306394940267,0.4123563218390808,0.014748416930129758,0.16138533782006675,0.0030905735843389285,0.4879089615931721,343
n382,engineering,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081404,0.0016539914157778373,1.0,171
n383,higher,9,4.0,0.4264705882352941,0.46982758620689735,0.02217043518784353,0.3101153453129912,0.0028563649406732738,0.4907539118065434,345
n384,students,9,4.0,0.40559440559440557,0.46184546615581074,0.03658656062499869,0.2617453189044994,0.004492946252275662,0.32393483709273185,517
n385,analytically,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081401,0.0016539914157778373,1.0,171
n386,biological,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081401,0.0016539914157778373,1.0,171
n387,collaborate,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081401,0.0016539914157778373,1.0,171
n388,develops,9,4.0,0.3538983050847458,0.38362068965517243,0.0,0.09162497452081401,0.0016539914157778373,1.0,171
n389,robot,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n390,chains,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n391,reliable,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n392,closed,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n393,discipline,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n394,grasp,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n395,intuition,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n396,practitioner,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n397,recognizes,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n398,remain,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n399,researcher,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n400,rigid,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n401,shortly,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n402,technological,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n403,underlie,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n404,unified,4,4.0,0.3210332103321033,0.35376756066411325,0.0,0.0754392429650803,0.001711107646782938,1.0,171
n405,systems,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n406,communications,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n407,eecs,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n408,adaptation,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n409,aircraft,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n410,assisted,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n411,automatic,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n412,automotive,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n413,berkeley,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n414,concurrent,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n415,confidence,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n416,conservation,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n417,consumer,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n418,covering,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n419,critical,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n420,cyber,7,4.0,0.348,0.3828224776500643,0.0,0.08854026468523617,0.0016954111599150226,1.0,171
n421,big_data,2,3.0,0.49014084507042255,0.5558748403575995,0.09471625138513096,0.7179249652543228,0.006866683024307846,0.2116557963391542,1006
n422,clicking,8,4.0,0.386094674556213,0.43454661558109836,0.0022743473201376346,0.2826843602749501,0.002492674425750436,0.6024955436720143,338
n423,hadoop,2,3.0,0.4702702702702703,0.5319284802043419,0.040453646863049385,0.6662746015776733,0.005683802134386652,0.24919188950925653,848
n424,mapreduce,2,4.0,0.40308880308880307,0.44747765006385776,0.0035320447135611297,0.32183298313720604,0.002541642685723727,0.5697478991596638,339
n425,requirements,8,4.0,0.386094674556213,0.43454661558109836,0.0022743473201376346,0.2826843602749501,0.002492674425750436,0.6024955436720143,338
n426,programming,8,4.0,0.3515151515151515,0.38521711366538974,0.0,0.1656454108957534,0.0015144890158876323,1.0,171
n427,increasing,8,4.0,0.3515151515151515,0.38521711366538974,0.0,0.1656454108957534,0.0015144890158876323,1.0,171
n428,questions,8,4.0,0.3515151515151515,0.38521711366538974,0.0,0.1656454108957534,0.0015144890158876323,1.0,171
n429,mac,8,4.0,0.386094674556213,0.43454661558109836,0.0022743473201376346,0.2826843602749501,0.002492674425750436,0.6024955436720143,338
n430,problems,8,4.0,0.3515151515151515,0.38521711366538974,0.0,0.1656454108957534,0.0015144890158876323,1.0,171
n431,big,8,4.0,0.3515151515151515,0.38521711366538974,0.0,0.1656454108957534,0.0015144890158876323,1.0,171
n432,frameworks,2,4.0,0.40308880308880307,0.44747765006385776,0.0035320447135611297,0.32183298313720604,0.002541642685723727,0.5697478991596638,339
n433,landscape,8,4.0,0.3515151515151515,0.38521711366538974,0.0,0.1656454108957534,0.0015144890158876323,1.0,171
n434,love,8,4.0,0.3515151515151515,0.38521711366538974,0.0,0.1656454108957534,0.0015144890158876323,1.0,171
n435,ram,8,4.0,0.386094674556213,0.43454661558109836,0.0022743473201376346,0.2826843602749501,0.002492674425750436,0.6024955436720143,338
n436,step,8,4.0,0.3515151515151515,0.38521711366538974,0.0,0.1656454108957534,0.0015144890158876323,1.0,171
n437,including,8,4.0,0.3515151515151515,0.38521711366538974,0.0,0.1656454108957534,0.0015144890158876323,1.0,171
n438,core,8,4.0,0.3515151515151515,0.38521711366538974,0.0,0.1656454108957534,0.0015144890158876323,1.0,171
n439,open,8,4.0,0.3515151515151515,0.38521711366538974,0.0,0.1656454108957534,0.0015144890158876323,1.0,171
n440,modeling,8,4.0,0.37365783822476734,0.4106002554278419,0.0,0.17324846719482775,0.0015010795343121525,1.0,171
n441,management,8,4.0,0.3788098693759071,0.42879948914431704,0.07028187761525508,0.21966128107671318,0.0030551737547932826,0.4864864864864865,342
n442,lessons,8,4.0,0.37365783822476734,0.4106002554278419,0.0,0.17324846719482775,0.0015010795343121525,1.0,171
n443,streaming,8,4.0,0.37365783822476734,0.4106002554278419,0.0,0.17324846719482775,0.0015010795343121525,1.0,171
n444,working,8,4.0,0.37365783822476734,0.4106002554278419,0.0,0.17324846719482775,0.0015010795343121525,1.0,171
n445,managing,8,4.0,0.37365783822476734,0.4106002554278419,0.0,0.17324846719482775,0.0015010795343121525,1.0,171
n446,operations,8,4.0,0.37365783822476734,0.4106002554278419,0.0,0.17324846719482775,0.0015010795343121525,1.0,171
n447,types,8,4.0,0.37365783822476734,0.4106002554278419,0.0,0.17324846719482775,0.0015010795343121525,1.0,171
n448,city,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n449,cities,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n450,continuing,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n451,professional,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n452,helps,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n453,smart,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n454,improve,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n455,accessed,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
